Log file open, 06/07/23 21:07:07
[2023.06.07-12.07.08:378][  0]LogMemory: Process Virtual Memory: 260.28 MB used, 260.28 MB peak
[2023.06.07-12.07.08:378][  0]LogMemory: Physical Memory: 9345.92 MB used,  7002.59 MB free, 16348.50 MB total
[2023.06.07-12.07.08:378][  0]LogMemory: Virtual Memory: 20502.70 MB used,  10181.80 MB free, 30684.50 MB total
[2023.06.07-12.07.08:378][  0]LogCsvProfiler: Display: Metadata set : extradevelopmentmemorymb="0"
[2023.06.07-12.07.08:384][  0]LogWindows: WindowsPlatformFeatures enabled
[2023.06.07-12.07.08:392][  0]LogInit: Physics initialised using underlying interface: Chaos
[2023.06.07-12.07.08:393][  0]LogInit: Overriding language with editor language configuration option (en).
[2023.06.07-12.07.08:393][  0]LogInit: Using OS detected locale (ko-KR).
[2023.06.07-12.07.08:593][  0]LogInit: Setting process to per monitor DPI aware
[2023.06.07-12.07.08:624][  0]LogWindowsTextInputMethodSystem: Available input methods:
[2023.06.07-12.07.08:624][  0]LogWindowsTextInputMethodSystem:   - 한국어(대한민국) - Microsoft 옛한글 (TSF IME).
[2023.06.07-12.07.08:624][  0]LogWindowsTextInputMethodSystem:   - 한국어(대한민국) - Microsoft 입력기 (TSF IME).
[2023.06.07-12.07.08:624][  0]LogWindowsTextInputMethodSystem:   - 영어(미국) - (Keyboard).
[2023.06.07-12.07.08:624][  0]LogWindowsTextInputMethodSystem:   - 한국어(대한민국) - 터치식 입력 수정 (TSF IME).
[2023.06.07-12.07.08:625][  0]LogWindowsTextInputMethodSystem: Activated input method: 한국어(대한민국) - Microsoft 옛한글 (TSF IME).
[2023.06.07-12.07.08:637][  0]LogSlate: New Slate User Created. Platform User Id 0, User Index 0, Is Virtual User: 0
[2023.06.07-12.07.08:637][  0]LogSlate: Slate User Registered.  User Index 0, Is Virtual User: 0
[2023.06.07-12.07.08:764][  0]LogD3D12RHI: Display: Creating D3D12 RHI with Max Feature Level SM5
[2023.06.07-12.07.08:765][  0]LogWindows: Attached monitors:
[2023.06.07-12.07.08:765][  0]LogWindows:     resolution: 1920x1080, work area: (0, 0) -> (1920, 1040), device: '\\.\DISPLAY1' [PRIMARY]
[2023.06.07-12.07.08:765][  0]LogWindows:     resolution: 1920x1080, work area: (1920, 0) -> (3840, 1040), device: '\\.\DISPLAY2'
[2023.06.07-12.07.08:765][  0]LogWindows: Found 2 attached monitors.
[2023.06.07-12.07.08:765][  0]LogWindows: Gathering driver information using Windows Setup API
[2023.06.07-12.07.08:765][  0]LogRHI: RHI Adapter Info:
[2023.06.07-12.07.08:765][  0]LogRHI:             Name: NVIDIA GeForce GTX 1080 Ti
[2023.06.07-12.07.08:765][  0]LogRHI:   Driver Version: 516.94 (internal:31.0.15.1694, unified:516.94)
[2023.06.07-12.07.08:765][  0]LogRHI:      Driver Date: 7-21-2022
[2023.06.07-12.07.08:765][  0]LogD3D12RHI:     GPU DeviceId: 0x1b06 (for the marketing name, search the web for "GPU Device Id")
[2023.06.07-12.07.08:765][  0]LogD3D12RHI: InitD3DDevice: -D3DDebug = off -D3D12GPUValidation = off
[2023.06.07-12.07.08:769][  0]LogD3D12RHI: [Aftermath] Aftermath crash dumping enabled
[2023.06.07-12.07.08:770][  0]LogD3D12RHI: Emitting draw events for PIX profiling.
[2023.06.07-12.07.08:858][  0]LogD3D12RHI: [Aftermath] Aftermath enabled and primed
[2023.06.07-12.07.08:858][  0]LogD3D12RHI: [Aftermath] Aftermath resource tracking enabled
[2023.06.07-12.07.08:858][  0]LogD3D12RHI: ID3D12Device1 is supported.
[2023.06.07-12.07.08:858][  0]LogD3D12RHI: ID3D12Device2 is supported.
[2023.06.07-12.07.08:858][  0]LogD3D12RHI: ID3D12Device3 is supported.
[2023.06.07-12.07.08:858][  0]LogD3D12RHI: ID3D12Device4 is supported.
[2023.06.07-12.07.08:858][  0]LogD3D12RHI: ID3D12Device5 is supported.
[2023.06.07-12.07.08:858][  0]LogD3D12RHI: ID3D12Device6 is supported.
[2023.06.07-12.07.08:858][  0]LogD3D12RHI: ID3D12Device7 is supported.
[2023.06.07-12.07.08:858][  0]LogD3D12RHI: ID3D12Device8 is supported.
[2023.06.07-12.07.08:858][  0]LogD3D12RHI: ID3D12Device9 is supported.
[2023.06.07-12.07.08:858][  0]LogD3D12RHI: ID3D12Device10 is supported.
[2023.06.07-12.07.08:858][  0]LogD3D12RHI: Bindless resources are supported
[2023.06.07-12.07.08:858][  0]LogD3D12RHI: Ray tracing is disabled because D3D12 ray tracing tier 1.1 is required but only tier 1.0 is supported.
[2023.06.07-12.07.08:858][  0]LogD3D12RHI: AtomicInt64OnTypedResource is supported
[2023.06.07-12.07.08:858][  0]LogD3D12RHI: AtomicInt64OnGroupShared is supported
[2023.06.07-12.07.08:858][  0]LogD3D12RHI: AtomicInt64OnDescriptorHeapResource is supported
[2023.06.07-12.07.08:858][  0]LogD3D12RHI: Shader Model 6.6 atomic64 is supported
[2023.06.07-12.07.08:913][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (3D)
[2023.06.07-12.07.08:914][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Copy)
[2023.06.07-12.07.08:914][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Compute)
[2023.06.07-12.07.08:977][  0]LogD3D12RHI: Display: Not using pipeline state disk cache per r.D3D12.PSO.DiskCache=0
[2023.06.07-12.07.08:977][  0]LogD3D12RHI: Display: Not using driver-optimized pipeline state disk cache per r.D3D12.PSO.DriverOptimizedDiskCache=0
[2023.06.07-12.07.08:977][  0]LogRHI: Texture pool is 6526 MB (70% of 9323 MB)
[2023.06.07-12.07.08:977][  0]LogD3D12RHI: Async texture creation enabled
[2023.06.07-12.07.08:977][  0]LogD3D12RHI: RHI has support for 64 bit atomics
[2023.06.07-12.07.09:002][  0]LogTurnkeySupport: Running Turnkey SDK detection: ' -ScriptsForProject="D:/UE_5.1/Project/고급그래픽스/고급그래픽스.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/UE_5.1/Project/고급그래픽스/Intermediate/TurnkeyReport_0.log" -log="D:/UE_5.1/Project/고급그래픽스/Intermediate/TurnkeyLog_0.log" -project="D:/UE_5.1/Project/고급그래픽스/고급그래픽스.uproject"  -platform=all'
[2023.06.07-12.07.09:002][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""D:/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="D:/UE_5.1/Project/고급그래픽스/고급그래픽스.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/UE_5.1/Project/고급그래픽스/Intermediate/TurnkeyReport_0.log" -log="D:/UE_5.1/Project/고급그래픽스/Intermediate/TurnkeyLog_0.log" -project="D:/UE_5.1/Project/고급그래픽스/고급그래픽스.uproject"  -platform=all" ]
[2023.06.07-12.07.09:029][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatASTC
[2023.06.07-12.07.09:029][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatDXT
[2023.06.07-12.07.09:029][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatETC2
[2023.06.07-12.07.09:029][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatIntelISPCTexComp
[2023.06.07-12.07.09:029][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatUncompressed
[2023.06.07-12.07.09:029][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2023.06.07-12.07.09:029][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2023.06.07-12.07.09:030][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2023.06.07-12.07.09:030][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2023.06.07-12.07.09:030][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2023.06.07-12.07.09:030][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2023.06.07-12.07.09:036][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2023.06.07-12.07.09:036][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2023.06.07-12.07.09:036][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2023.06.07-12.07.09:036][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2023.06.07-12.07.09:036][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2023.06.07-12.07.09:036][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2023.06.07-12.07.09:036][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2023.06.07-12.07.09:036][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2023.06.07-12.07.09:036][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2023.06.07-12.07.09:036][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2023.06.07-12.07.09:063][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2023.06.07-12.07.09:063][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2023.06.07-12.07.09:067][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2023.06.07-12.07.09:067][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2023.06.07-12.07.09:070][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2023.06.07-12.07.09:070][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2023.06.07-12.07.09:070][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2023.06.07-12.07.09:070][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2023.06.07-12.07.09:072][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2023.06.07-12.07.09:072][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2023.06.07-12.07.09:072][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2023.06.07-12.07.09:075][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2023.06.07-12.07.09:075][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2023.06.07-12.07.09:080][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.06.07-12.07.09:080][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.06.07-12.07.09:080][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.06.07-12.07.09:080][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.06.07-12.07.09:080][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.06.07-12.07.09:080][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.06.07-12.07.09:082][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.06.07-12.07.09:082][  0]LogTargetPlatformManager:   ADPCM
[2023.06.07-12.07.09:082][  0]LogTargetPlatformManager:   PCM
[2023.06.07-12.07.09:084][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.06.07-12.07.09:084][  0]LogTargetPlatformManager:   BINKA
[2023.06.07-12.07.09:088][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.06.07-12.07.09:088][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.06.07-12.07.09:088][  0]LogTargetPlatformManager:   OGG
[2023.06.07-12.07.09:090][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.06.07-12.07.09:090][  0]LogTargetPlatformManager:   OPUS
[2023.06.07-12.07.09:120][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2023.06.07-12.07.09:125][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.06.07-12.07.09:125][  0]LogTargetPlatformManager:   SF_METAL
[2023.06.07-12.07.09:125][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.06.07-12.07.09:125][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.06.07-12.07.09:125][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.06.07-12.07.09:125][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.06.07-12.07.09:125][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.06.07-12.07.09:125][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.06.07-12.07.09:125][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.06.07-12.07.09:125][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.06.07-12.07.09:125][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.06.07-12.07.09:125][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.06.07-12.07.09:125][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.06.07-12.07.09:125][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.06.07-12.07.09:125][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.06.07-12.07.09:125][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.06.07-12.07.09:130][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.06.07-12.07.09:130][  0]LogTargetPlatformManager:   VVM_1_0
[2023.06.07-12.07.09:130][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.06.07-12.07.09:130][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.06.07-12.07.09:130][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.06.07-12.07.09:130][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.06.07-12.07.09:130][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.06.07-12.07.09:130][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.06.07-12.07.09:132][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../Project/고급그래픽스/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.06.07-12.07.09:132][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.06.07-12.07.09:132][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../Project/고급그래픽스/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.06.07-12.07.09:132][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.06.07-12.07.09:155][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.06.07-12.07.09:155][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.06.07-12.07.09:155][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.06.07-12.07.09:164][  0]LogDerivedDataCache: Speed tests for C:/Users/창근/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2023.06.07-12.07.09:164][  0]LogDerivedDataCache: Display: Performance to C:/Users/창근/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.03ms. RandomReadSpeed=839.52MBs, RandomWriteSpeed=126.88MBs. Assigned SpeedClass 'Local'
[2023.06.07-12.07.09:166][  0]LogDerivedDataCache: Using Local data cache path C:/Users/창근/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.06.07-12.07.09:166][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.06.07-12.07.09:166][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.06.07-12.07.09:166][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.06.07-12.07.09:166][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.06.07-12.07.09:166][  0]LogShaderCompilers: Guid format shader working directory is 19 characters bigger than the processId version (../../../Project/고급그래픽스/Intermediate/Shaders/WorkingDirectory/35636/).
[2023.06.07-12.07.09:166][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/창근/AppData/Local/Temp/UnrealShaderWorkingDir/48E7F53940B5B0A153507CA39954DD61/'.
[2023.06.07-12.07.09:166][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.06.07-12.07.09:166][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 5 workers.
[2023.06.07-12.07.10:204][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.06.07-12.07.10:307][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../Project/고급그래픽스/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.06.07-12.07.10:307][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.06.07-12.07.10:819][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.06.07-12.07.10:819][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM5 (0)
[2023.06.07-12.07.10:819][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.06.07-12.07.10:819][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.06.07-12.07.10:819][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.06.07-12.07.10:819][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.06.07-12.07.10:819][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.06.07-12.07.10:819][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.06.07-12.07.10:819][  0]LogInit: FStereoShaderAspects: ---
[2023.06.07-12.07.10:819][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.06.07-12.07.10:819][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.06.07-12.07.10:819][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.06.07-12.07.10:819][  0]LogInit: FStereoShaderAspects: ---
[2023.06.07-12.07.10:819][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.06.07-12.07.10:819][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.06.07-12.07.10:819][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.06.07-12.07.10:819][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.06.07-12.07.10:890][  0]LogSlate: Using FreeType 2.10.0
[2023.06.07-12.07.10:890][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.06.07-12.07.10:929][  0]LogAssetRegistry: FAssetRegistry took 0.0109 seconds to start up
[2023.06.07-12.07.10:935][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.06.07-12.07.11:165][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.06.07-12.07.11:727][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.06.07-12.07.11:727][  0]LogDeviceProfileManager: Available device profiles:
[2023.06.07-12.07.11:727][  0]LogDeviceProfileManager: 	[000009BA882A7200][000009BA80CF9000 52] GlobalDefaults, 
[2023.06.07-12.07.11:727][  0]LogDeviceProfileManager: 	[000009BA882A9C00][000009BA81E70000 52] Windows, 
[2023.06.07-12.07.11:727][  0]LogDeviceProfileManager: 	[000009BA882A9E00][000009BA81E72800 52] WindowsEditor, 
[2023.06.07-12.07.11:727][  0]LogDeviceProfileManager: 	[000009BA882A9200][000009BA80CE2800 52] WindowsServer, 
[2023.06.07-12.07.11:727][  0]LogDeviceProfileManager: 	[000009BA882A9600][000009BA814EC800 52] WindowsClient, 
[2023.06.07-12.07.11:727][  0]LogDeviceProfileManager: 	[000009BA882A7A00][000009BA767A2800 52] IOS, 
[2023.06.07-12.07.11:727][  0]LogDeviceProfileManager: 	[000009BA882A7600][000009BA88840000 52] iPadAir2, 
[2023.06.07-12.07.11:727][  0]LogDeviceProfileManager: 	[000009BA882AA800][000009BA88847800 52] IPadPro, 
[2023.06.07-12.07.11:727][  0]LogDeviceProfileManager: 	[000009BA882AAA00][000009BA88845000 52] iPadAir3, 
[2023.06.07-12.07.11:727][  0]LogDeviceProfileManager: 	[000009BA882A8E00][000009BA8884A000 52] iPadAir4, 
[2023.06.07-12.07.11:727][  0]LogDeviceProfileManager: 	[000009BA882AA400][000009BA8884C800 52] iPadAir5, 
[2023.06.07-12.07.11:727][  0]LogDeviceProfileManager: 	[000009BA882A7C00][000009BA81E7A000 52] iPadMini4, 
[2023.06.07-12.07.11:727][  0]LogDeviceProfileManager: 	[000009BA882A9A00][000009BA88850000 52] iPadMini5, 
[2023.06.07-12.07.11:727][  0]LogDeviceProfileManager: 	[000009BA882A7800][000009BA88855000 52] iPadMini6, 
[2023.06.07-12.07.11:727][  0]LogDeviceProfileManager: 	[000009BA882AC400][000009BA8885C800 52] iPhone6S, 
[2023.06.07-12.07.11:727][  0]LogDeviceProfileManager: 	[000009BA882AC600][000009BA8885A000 52] iPhone7, 
[2023.06.07-12.07.11:727][  0]LogDeviceProfileManager: 	[000009BA882AC800][000009BA88857800 52] iPodTouch7, 
[2023.06.07-12.07.11:727][  0]LogDeviceProfileManager: 	[000009BA882AA000][000009BA88842800 52] iPhone6SPlus, 
[2023.06.07-12.07.11:727][  0]LogDeviceProfileManager: 	[000009BA882AB400][000009BA88860000 52] iPhone7Plus, 
[2023.06.07-12.07.11:727][  0]LogDeviceProfileManager: 	[000009BA882AC000][000009BA88865000 52] iPhoneSE, 
[2023.06.07-12.07.11:727][  0]LogDeviceProfileManager: 	[000009BA882A8C00][000009BA88867800 52] iPhone8, 
[2023.06.07-12.07.11:727][  0]LogDeviceProfileManager: 	[000009BA882AA600][000009BA8886A000 52] iPhone8Plus, 
[2023.06.07-12.07.11:727][  0]LogDeviceProfileManager: 	[000009BA882AC200][000009BA8886C800 52] iPhoneX, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882A9000][000009BA88852800 52] iPhoneXS, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882A8600][000009BA88880000 52] iPhoneXSMax, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882AB200][000009BA88885000 52] iPhoneXR, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882ACA00][000009BA88887800 52] iPhone11, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882A8000][000009BA8888A000 52] iPhone11Pro, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882ACC00][000009BA8888C800 52] iPhone11ProMax, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882AB000][000009BA88862800 52] iPhoneSE2, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882A8A00][000009BA88890000 52] iPhone12Mini, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882A8800][000009BA88895000 52] iPhone12, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882ACE00][000009BA88897800 52] iPhone12Pro, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882AAE00][000009BA8889A000 52] iPhone12ProMax, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882AAC00][000009BA8889C800 52] iPhone13Mini, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882AB800][000009BA88882800 52] iPhone13, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882AD000][000009BA888A0000 52] iPhone13Pro, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882AA200][000009BA888A5000 52] iPhone13ProMax, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882A9800][000009BA888A7800 52] iPhoneSE3, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882ABE00][000009BA888AA000 52] iPhone14, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882AD800][000009BA888AC800 52] iPhone14Plus, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882ABA00][000009BA88892800 52] iPhone14Pro, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882ADA00][000009BA888B0000 52] iPhone14ProMax, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882ADE00][000009BA888B5000 52] iPadPro105, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882AE000][000009BA888B7800 52] iPadPro129, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882AD200][000009BA888BA000 52] iPadPro97, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882AD400][000009BA888BC800 52] iPadPro2_129, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882AB600][000009BA888A2800 52] iPad5, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882AE800][000009BA888C0000 52] iPad6, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882ABC00][000009BA888C5000 52] iPad7, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882AEA00][000009BA888C7800 52] iPad8, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882AEE00][000009BA888CA000 52] iPad9, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882AF000][000009BA888CC800 52] iPad10, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882AE200][000009BA888B2800 52] iPadPro11, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882AE400][000009BA888D0000 52] iPadPro2_11, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882A9400][000009BA888D5000 52] iPadPro3_11, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882AF800][000009BA888D7800 52] iPadPro4_11, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882A8200][000009BA888DA000 52] iPadPro3_129, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882AFA00][000009BA888DC800 52] iPadPro4_129, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA882AFE00][000009BA888C2800 52] iPadPro5_129, 
[2023.06.07-12.07.11:728][  0]LogDeviceProfileManager: 	[000009BA8743FE00][000009BA888E0000 52] iPadPro6_129, 
